train_loss,train_acc,train_cls_loss,train_exp_loss,val_loss,val_acc,val_cls_loss,val_exp_loss
0.46579858660697937,0.7773808240890503,0.46579858660697937,0.0,0.46251070499420166,0.8009709119796753,0.46251070499420166,0.0
0.2852807641029358,0.8807828426361084,0.2852807641029358,0.0,0.4148213565349579,0.8155339956283569,0.4148213565349579,0.0
0.23289190232753754,0.9087734222412109,0.23289190232753754,0.0,0.26729393005371094,0.8834950923919678,0.26729393005371094,0.0
0.10594761371612549,0.961074948310852,0.10594761371612549,0.0,0.40613681077957153,0.8592233061790466,0.40613681077957153,0.0
0.1399478167295456,0.9525547623634338,0.1399478167295456,0.0,0.3840622305870056,0.8252426981925964,0.3840622305870056,0.0
0.11905544996261597,0.9519412517547607,0.11905544996261597,0.0,0.32493487000465393,0.8786407709121704,0.32493487000465393,0.0
0.04476616531610489,0.9841907620429993,0.04476616531610489,0.0,0.23702560365200043,0.9077669978141785,0.23702560365200043,0.0
0.06697510182857513,0.9750600457191467,0.06697510182857513,0.0,0.3017711341381073,0.893203854560852,0.3017711341381073,0.0
0.05919211730360985,0.978705883026123,0.05919211730360985,0.0,0.24739164113998413,0.9126213788986206,0.24739164113998413,0.0
0.09077818691730499,0.9677633047103882,0.09077818691730499,0.0,0.4238022267818451,0.8640776872634888,0.4238022267818451,0.0
0.051857106387615204,0.9805352687835693,0.051857106387615204,0.0,0.31595778465270996,0.898058295249939,0.31595778465270996,0.0
0.023994080722332,0.9914841651916504,0.023994080722332,0.0,0.28148508071899414,0.8980582356452942,0.28148508071899414,0.0
0.017922183498740196,0.994523286819458,0.017922183498740196,0.0,0.28233814239501953,0.9029126167297363,0.28233814239501953,0.0
0.006028377916663885,1.0,0.006028377916663885,0.0,0.2898593842983246,0.9077669978141785,0.2898593842983246,0.0
0.012393741868436337,0.9969660043716431,0.012393741868436337,0.0,0.2824558615684509,0.9126213788986206,0.2824558615684509,0.0
0.024138083681464195,0.9957376718521118,0.024138083681464195,0.0,0.2804553508758545,0.9271844625473022,0.2804553508758545,0.0
0.004690700676292181,0.9987804889678955,0.004690700676292181,0.0,0.40630239248275757,0.8883495330810547,0.40630239248275757,0.0
0.02536882273852825,0.9945262670516968,0.02536882273852825,0.0,0.3077664375305176,0.9223300814628601,0.3077664375305176,0.0
0.020563069730997086,0.9945255517959595,0.020563069730997086,0.0,0.3088705241680145,0.893203854560852,0.3088705241680145,0.0
0.018994856625795364,0.9951338768005371,0.018994856625795364,0.0,0.30120283365249634,0.917475700378418,0.30120283365249634,0.0
0.0074581606313586235,0.9981759190559387,0.0074581606313586235,0.0,0.3570922613143921,0.9029126167297363,0.3570922613143921,0.0
0.002137060509994626,1.0,0.002137060509994626,0.0,0.26920005679130554,0.9126213788986206,0.26920005679130554,0.0
0.027607353404164314,0.993297815322876,0.027607353404164314,0.0,0.27593326568603516,0.9223300814628601,0.27593326568603516,0.0
0.007288736756891012,0.9987804889678955,0.007288736756891012,0.0,0.2712589204311371,0.9223300814628601,0.2712589204311371,0.0
0.0030971826054155827,0.9993909597396851,0.0030971826054155827,0.0,0.2828517556190491,0.9271844625473022,0.2828517556190491,0.0
0.0011237628059461713,1.0,0.0011237628059461713,0.0,0.3047495484352112,0.9223301410675049,0.3047495484352112,0.0
0.001477755606174469,1.0,0.001477755606174469,0.0,0.30821260809898376,0.9320387840270996,0.30821260809898376,0.0
0.0008366623660549521,1.0,0.0008366623660549521,0.0,0.3049526810646057,0.9320387840270996,0.3049526810646057,0.0
0.0007958033820614219,1.0,0.0007958033820614219,0.0,0.30431023240089417,0.9320387840270996,0.30431023240089417,0.0
0.000587121001444757,1.0,0.000587121001444757,0.0,0.29913991689682007,0.9320387840270996,0.29913991689682007,0.0
0.0010133343748748302,1.0,0.0010133343748748302,0.0,0.342756986618042,0.9223301410675049,0.342756986618042,0.0
0.0007000303594395518,1.0,0.0007000303594395518,0.0,0.3119733929634094,0.9320387840270996,0.3119733929634094,0.0
0.0007226544548757374,1.0,0.0007226544548757374,0.0,0.32363632321357727,0.9320388436317444,0.32363632321357727,0.0
0.0003349900944158435,1.0,0.0003349900944158435,0.0,0.29666027426719666,0.9320387840270996,0.29666027426719666,0.0
0.0007677683024667203,1.0,0.0007677683024667203,0.0,0.29957830905914307,0.9368932247161865,0.29957830905914307,0.0
0.00038627389585599303,1.0,0.00038627389585599303,0.0,0.31413304805755615,0.9320388436317444,0.31413304805755615,0.0
0.0006808690959587693,1.0,0.0006808690959587693,0.0,0.3090459108352661,0.9271844625473022,0.3090459108352661,0.0
0.0003003249585162848,1.0,0.0003003249585162848,0.0,0.3042660057544708,0.9320387840270996,0.3042660057544708,0.0
0.00022972107399255037,1.0,0.00022972107399255037,0.0,0.3157283067703247,0.9271844625473022,0.3157283067703247,0.0
0.00020448080613277853,1.0,0.00020448080613277853,0.0,0.31219255924224854,0.9368932247161865,0.31219255924224854,0.0
0.00025611440651118755,1.0,0.00025611440651118755,0.0,0.3277050852775574,0.9320387840270996,0.3277050852775574,0.0
0.00026402727235108614,1.0,0.00026402727235108614,0.0,0.3180599808692932,0.9320387840270996,0.3180599808692932,0.0
0.000231011668802239,1.0,0.000231011668802239,0.0,0.3219166100025177,0.9271844625473022,0.3219166100025177,0.0
0.00024177234445232898,1.0,0.00024177234445232898,0.0,0.332881361246109,0.9223300814628601,0.332881361246109,0.0
0.0002473174245096743,1.0,0.0002473174245096743,0.0,0.32164904475212097,0.9320387840270996,0.32164904475212097,0.0
0.0002698290045373142,1.0,0.0002698290045373142,0.0,0.3345213532447815,0.9271844625473022,0.3345213532447815,0.0
0.00021148806263227016,1.0,0.00021148806263227016,0.0,0.30776143074035645,0.9368932247161865,0.30776143074035645,0.0
0.0003567661333363503,1.0,0.0003567661333363503,0.0,0.3304573595523834,0.9320387840270996,0.3304573595523834,0.0
0.00018082140013575554,1.0,0.00018082140013575554,0.0,0.3416758179664612,0.9320388436317444,0.3416758179664612,0.0
0.0002068529574899003,1.0,0.0002068529574899003,0.0,0.3365046977996826,0.9320388436317444,0.3365046977996826,0.0
0.00015481475566048175,1.0,0.00015481475566048175,0.0,0.3312183618545532,0.9320388436317444,0.3312183618545532,0.0
0.00021679603378288448,1.0,0.00021679603378288448,0.0,0.3365519940853119,0.9320387840270996,0.3365519940853119,0.0
0.0002206915960414335,1.0,0.0002206915960414335,0.0,0.3310428261756897,0.9271844625473022,0.3310428261756897,0.0
0.00019441687618382275,1.0,0.00019441687618382275,0.0,0.32514306902885437,0.9368932247161865,0.32514306902885437,0.0
0.0003365249140188098,1.0,0.0003365249140188098,0.0,0.3449057936668396,0.9368932247161865,0.3449057936668396,0.0
0.0002515378291718662,1.0,0.0002515378291718662,0.0,0.3373469114303589,0.9271844625473022,0.3373469114303589,0.0
0.011928997002542019,0.9987834692001343,0.011928997002542019,0.0,0.3552926778793335,0.9223300814628601,0.3552926778793335,0.0
0.000269384152488783,1.0,0.000269384152488783,0.0,0.3414115607738495,0.9271844625473022,0.3414115607738495,0.0
0.00044382375199347734,1.0,0.00044382375199347734,0.0,0.34235259890556335,0.9223300814628601,0.34235259890556335,0.0
0.00017022703832481056,1.0,0.00017022703832481056,0.0,0.34944066405296326,0.9223300814628601,0.34944066405296326,0.0
